,ID,Income.Group
8347,40909,<=50k
8348,40910,<=50k
8349,40911,<=50k
8350,40912,<=50k
8351,40913,<=50k
8352,40914,<=50k
8353,40915,<=50k
8354,40916,>50k
8355,40917,<=50k
8356,40918,<=50k
8357,40919,<=50k
8358,40920,<=50k
8359,40921,<=50k
8360,40922,<=50k
8361,40923,<=50k
8362,40924,<=50k
8363,40925,<=50k
8364,40926,<=50k
8365,40927,<=50k
8366,40928,<=50k
8367,40929,<=50k
8368,40930,<=50k
8369,40931,<=50k
8370,40932,<=50k
8371,40933,<=50k
8372,40934,<=50k
8373,40935,<=50k
8374,40936,>50k
8375,40937,<=50k
8376,40938,<=50k
8377,40939,<=50k
8378,40940,<=50k
8379,40941,<=50k
8380,40942,<=50k
8381,40943,<=50k
8382,40944,<=50k
8383,40945,>50k
8384,40946,<=50k
8385,40947,<=50k
8386,40948,<=50k
8387,40949,<=50k
8388,40950,<=50k
8389,40951,<=50k
8390,40952,<=50k
8391,40953,<=50k
8392,40954,<=50k
8393,40955,<=50k
8394,40956,<=50k
8395,40957,<=50k
8396,40958,<=50k
8397,40959,<=50k
8398,40960,<=50k
8399,40961,<=50k
8400,40962,<=50k
8401,40963,<=50k
8402,40964,<=50k
8403,40965,<=50k
8404,40966,<=50k
8405,40967,<=50k
8406,40968,<=50k
8407,40969,<=50k
8408,40970,<=50k
8409,40971,<=50k
8410,40972,<=50k
8411,40973,<=50k
8412,40974,<=50k
8413,40975,<=50k
8414,40976,<=50k
8415,40977,<=50k
8416,40978,<=50k
8417,40979,<=50k
8418,40980,<=50k
8419,40981,<=50k
8420,40982,>50k
8421,40983,<=50k
8422,40984,<=50k
8423,40985,<=50k
8424,40986,<=50k
8425,40987,<=50k
8426,40988,<=50k
8427,40989,>50k
8428,40990,<=50k
8429,40991,>50k
8430,40992,<=50k
8431,40993,<=50k
8432,40994,<=50k
8433,40995,>50k
8434,40996,<=50k
8435,40997,<=50k
8436,40998,<=50k
8437,40999,<=50k
8438,41000,<=50k
8439,41001,<=50k
8440,41002,<=50k
8441,41003,<=50k
8442,41004,<=50k
8443,41005,<=50k
8444,41006,<=50k
8445,41007,<=50k
8446,41008,<=50k
8447,41009,<=50k
8448,41010,<=50k
8449,41011,<=50k
8450,41012,<=50k
8451,41013,<=50k
8452,41014,<=50k
8453,41015,<=50k
8454,41016,<=50k
8455,41017,<=50k
8456,41018,<=50k
8457,41019,<=50k
8458,41020,<=50k
8459,41021,<=50k
8460,41022,<=50k
8461,41023,<=50k
8462,41024,<=50k
8463,41025,>50k
8464,41026,<=50k
8465,41027,<=50k
8466,41028,<=50k
8467,41029,<=50k
8468,41030,<=50k
8469,41031,<=50k
8470,41032,<=50k
8471,41033,<=50k
8472,41034,<=50k
8473,41035,<=50k
8474,41036,<=50k
8475,41037,<=50k
8476,41038,<=50k
8477,41039,<=50k
8478,41040,<=50k
8479,41041,<=50k
8480,41042,<=50k
8481,41043,<=50k
8482,41044,<=50k
8483,41045,>50k
8484,41046,<=50k
8485,41047,<=50k
8486,41048,<=50k
8487,41049,<=50k
8488,41050,<=50k
8489,41051,<=50k
8490,41052,<=50k
8491,41053,<=50k
8492,41054,<=50k
8493,41055,<=50k
8494,41056,<=50k
8495,41057,<=50k
8496,41058,<=50k
8497,41059,<=50k
8498,41060,<=50k
8499,41061,<=50k
8500,41062,<=50k
8501,41063,<=50k
8502,41064,<=50k
8503,41065,>50k
8504,41066,<=50k
8505,41067,<=50k
8506,41068,<=50k
8507,41069,>50k
8508,41070,<=50k
8509,41071,<=50k
8510,41072,<=50k
8511,41073,<=50k
8512,41074,<=50k
8513,41075,<=50k
8514,41076,>50k
8515,41077,>50k
8516,41078,>50k
8517,41079,<=50k
8518,41080,<=50k
8519,41081,<=50k
8520,41082,<=50k
8521,41083,<=50k
8522,41084,<=50k
8523,41085,<=50k
8524,41086,<=50k
8525,41087,<=50k
8526,41088,>50k
8527,41089,<=50k
8528,41090,<=50k
8529,41091,<=50k
8530,41092,<=50k
8531,41093,<=50k
8532,41094,<=50k
8533,41095,<=50k
8534,41096,<=50k
8535,41097,<=50k
8536,41098,<=50k
8537,41099,<=50k
8538,41100,>50k
8539,41101,<=50k
8540,41102,<=50k
8541,41103,<=50k
8542,41104,<=50k
8543,41105,<=50k
8544,41106,<=50k
8545,41107,<=50k
8546,41108,<=50k
8547,41109,<=50k
8548,41110,<=50k
8549,41111,<=50k
8550,41112,<=50k
8551,41113,<=50k
8552,41114,<=50k
8553,41115,<=50k
8554,41116,<=50k
8555,41117,<=50k
8556,41118,<=50k
8557,41119,<=50k
8558,41120,<=50k
8559,41121,<=50k
8560,41122,<=50k
8561,41123,<=50k
8562,41124,<=50k
8563,41125,<=50k
8564,41126,<=50k
8565,41127,>50k
8566,41128,<=50k
8567,41129,<=50k
8568,41130,<=50k
8569,41131,<=50k
8570,41132,<=50k
8571,41133,>50k
8572,41134,<=50k
8573,41135,<=50k
8574,41136,<=50k
8575,41137,>50k
8576,41138,<=50k
8577,41139,<=50k
8578,41140,<=50k
8579,41141,<=50k
8580,41142,<=50k
8581,41143,<=50k
8582,41144,<=50k
8583,41145,<=50k
8584,41146,<=50k
8585,41147,<=50k
8586,41148,<=50k
8587,41149,<=50k
8588,41150,<=50k
8589,41151,<=50k
8590,41152,<=50k
8591,41153,<=50k
8592,41154,<=50k
8593,41155,<=50k
8594,41156,<=50k
8595,41157,<=50k
8596,41158,>50k
8597,41159,<=50k
8598,41160,<=50k
8599,41161,<=50k
8600,41162,<=50k
8601,41163,<=50k
8602,41164,<=50k
8603,41165,<=50k
8604,41166,<=50k
8605,41167,<=50k
8606,41168,<=50k
8607,41169,<=50k
8608,41170,<=50k
8609,41171,<=50k
8610,41172,<=50k
8611,41173,<=50k
8612,41174,<=50k
8613,41175,<=50k
8614,41176,<=50k
8615,41177,<=50k
8616,41178,<=50k
8617,41179,<=50k
8618,41180,<=50k
8619,41181,<=50k
8620,41182,<=50k
8621,41183,<=50k
8622,41184,<=50k
8623,41185,<=50k
8624,41186,<=50k
8625,41187,<=50k
8626,41188,<=50k
8627,41189,<=50k
8628,41190,<=50k
8629,41191,<=50k
8630,41192,<=50k
8631,41193,<=50k
8632,41194,>50k
8633,41195,>50k
8634,41196,<=50k
8635,41197,<=50k
8636,41198,<=50k
8637,41199,<=50k
8638,41200,<=50k
8639,41201,<=50k
8640,41202,<=50k
8641,41203,<=50k
8642,41204,<=50k
8643,41205,<=50k
8644,41206,<=50k
8645,41207,<=50k
8646,41208,<=50k
8647,41209,<=50k
8648,41210,<=50k
8649,41211,<=50k
8650,41212,<=50k
8651,41213,<=50k
8652,41214,<=50k
8653,41215,<=50k
8654,41216,<=50k
8655,41217,<=50k
8656,41218,<=50k
8657,41219,<=50k
8658,41220,<=50k
8659,41221,<=50k
8660,41222,<=50k
8661,41223,<=50k
8662,41224,<=50k
8663,41225,<=50k
8664,41226,<=50k
8665,41227,>50k
8666,41228,<=50k
8667,41229,<=50k
8668,41230,<=50k
8669,41231,<=50k
8670,41232,<=50k
8671,41233,<=50k
8672,41234,<=50k
8673,41235,<=50k
8674,41236,<=50k
8675,41237,<=50k
8676,41238,<=50k
8677,41239,>50k
8678,41240,<=50k
8679,41241,<=50k
8680,41242,>50k
8681,41243,<=50k
8682,41244,<=50k
8683,41245,<=50k
8684,41246,<=50k
8685,41247,<=50k
8686,41248,<=50k
8687,41249,<=50k
8688,41250,<=50k
8689,41251,>50k
8690,41252,<=50k
8691,41253,<=50k
8692,41254,<=50k
8693,41255,<=50k
8694,41256,<=50k
8695,41257,<=50k
8696,41258,<=50k
8697,41259,<=50k
8698,41260,<=50k
8699,41261,<=50k
8700,41262,<=50k
8701,41263,<=50k
8702,41264,<=50k
8703,41265,<=50k
8704,41266,<=50k
8705,41267,<=50k
8706,41268,<=50k
8707,41269,<=50k
8708,41270,<=50k
8709,41271,<=50k
8710,41272,<=50k
8711,41273,<=50k
8712,41274,<=50k
8713,41275,<=50k
8714,41276,<=50k
8715,41277,<=50k
8716,41278,<=50k
8717,41279,<=50k
8718,41280,<=50k
8719,41281,<=50k
8720,41282,<=50k
8721,41283,<=50k
8722,41284,<=50k
8723,41285,<=50k
8724,41286,<=50k
8725,41287,<=50k
8726,41288,<=50k
8727,41289,<=50k
8728,41290,<=50k
8729,41291,<=50k
8730,41292,<=50k
8731,41293,>50k
8732,41294,<=50k
8733,41295,<=50k
8734,41296,<=50k
8735,41297,<=50k
8736,41298,<=50k
8737,41299,<=50k
8738,41300,<=50k
8739,41301,<=50k
8740,41302,<=50k
8741,41303,<=50k
8742,41304,<=50k
8743,41305,<=50k
8744,41306,<=50k
8745,41307,<=50k
8746,41308,<=50k
8747,41309,<=50k
8748,41310,<=50k
8749,41311,>50k
8750,41312,<=50k
8751,41313,<=50k
8752,41314,<=50k
8753,41315,<=50k
8754,41316,<=50k
8755,41317,<=50k
8756,41318,<=50k
8757,41319,<=50k
8758,41320,<=50k
8759,41321,<=50k
8760,41322,<=50k
8761,41323,<=50k
8762,41324,<=50k
8763,41325,<=50k
8764,41326,<=50k
8765,41327,<=50k
8766,41328,<=50k
8767,41329,>50k
8768,41330,<=50k
8769,41331,<=50k
8770,41332,<=50k
8771,41333,<=50k
8772,41334,<=50k
8773,41335,<=50k
8774,41336,<=50k
8775,41337,<=50k
8776,41338,<=50k
8777,41339,<=50k
8778,41340,<=50k
8779,41341,<=50k
8780,41342,<=50k
8781,41343,<=50k
8782,41344,<=50k
8783,41345,>50k
8784,41346,<=50k
8785,41347,<=50k
8786,41348,<=50k
8787,41349,<=50k
8788,41350,>50k
8789,41351,<=50k
8790,41352,<=50k
8791,41353,<=50k
8792,41354,<=50k
8793,41355,<=50k
8794,41356,<=50k
8795,41357,<=50k
8796,41358,<=50k
8797,41359,<=50k
8798,41360,<=50k
8799,41361,<=50k
8800,41362,<=50k
8801,41363,<=50k
8802,41364,<=50k
8803,41365,<=50k
8804,41366,<=50k
8805,41367,>50k
8806,41368,<=50k
8807,41369,<=50k
8808,41370,<=50k
8809,41371,<=50k
8810,41372,<=50k
8811,41373,<=50k
8812,41374,<=50k
8813,41375,<=50k
8814,41376,<=50k
8815,41377,>50k
8816,41378,<=50k
8817,41379,<=50k
8818,41380,<=50k
8819,41381,<=50k
8820,41382,<=50k
8821,41383,<=50k
8822,41384,<=50k
8823,41385,<=50k
8824,41386,<=50k
8825,41387,<=50k
8826,41388,<=50k
8827,41389,<=50k
8828,41390,<=50k
8829,41391,<=50k
8830,41392,<=50k
8831,41393,<=50k
8832,41394,<=50k
8833,41395,<=50k
8834,41396,<=50k
8835,41397,<=50k
8836,41398,<=50k
8837,41399,>50k
8838,41400,<=50k
8839,41401,<=50k
8840,41402,<=50k
8841,41403,<=50k
8842,41404,<=50k
8843,41405,<=50k
8844,41406,<=50k
8845,41407,<=50k
8846,41408,<=50k
8847,41409,<=50k
8848,41410,<=50k
8849,41411,<=50k
8850,41412,<=50k
8851,41413,>50k
8852,41414,<=50k
8853,41415,<=50k
8854,41416,<=50k
8855,41417,>50k
8856,41418,<=50k
8857,41419,>50k
8858,41420,<=50k
8859,41421,>50k
8860,41422,>50k
8861,41423,<=50k
8862,41424,<=50k
8863,41425,<=50k
8864,41426,<=50k
8865,41427,>50k
8866,41428,<=50k
8867,41429,<=50k
8868,41430,>50k
8869,41431,<=50k
8870,41432,<=50k
8871,41433,<=50k
8872,41434,<=50k
8873,41435,<=50k
8874,41436,<=50k
8875,41437,<=50k
8876,41438,<=50k
8877,41439,<=50k
8878,41440,<=50k
8879,41441,<=50k
8880,41442,<=50k
8881,41443,<=50k
8882,41444,<=50k
8883,41445,<=50k
8884,41446,<=50k
8885,41447,<=50k
8886,41448,<=50k
8887,41449,<=50k
8888,41450,<=50k
8889,41451,<=50k
8890,41452,<=50k
8891,41453,<=50k
8892,41454,<=50k
8893,41455,<=50k
8894,41456,<=50k
8895,41457,<=50k
8896,41458,<=50k
8897,41459,<=50k
8898,41460,<=50k
8899,41461,<=50k
8900,41462,>50k
8901,41463,<=50k
8902,41464,<=50k
8903,41465,>50k
8904,41466,<=50k
8905,41467,<=50k
8906,41468,<=50k
8907,41469,<=50k
8908,41470,<=50k
8909,41471,<=50k
8910,41472,<=50k
8911,41473,<=50k
8912,41474,<=50k
8913,41475,<=50k
8914,41476,<=50k
8915,41477,<=50k
8916,41478,<=50k
8917,41479,<=50k
8918,41480,>50k
8919,41481,<=50k
8920,41482,<=50k
8921,41483,<=50k
8922,41484,<=50k
8923,41485,<=50k
8924,41486,>50k
8925,41487,<=50k
8926,41488,<=50k
8927,41489,<=50k
8928,41490,<=50k
8929,41491,<=50k
8930,41492,<=50k
8931,41493,<=50k
8932,41494,<=50k
8933,41495,<=50k
8934,41496,>50k
8935,41497,<=50k
8936,41498,<=50k
8937,41499,<=50k
8938,41500,>50k
8939,41501,<=50k
8940,41502,<=50k
8941,41503,<=50k
8942,41504,<=50k
8943,41505,<=50k
8944,41506,<=50k
8945,41507,>50k
8946,41508,<=50k
8947,41509,<=50k
8948,41510,>50k
8949,41511,<=50k
8950,41512,<=50k
8951,41513,<=50k
8952,41514,<=50k
8953,41515,<=50k
8954,41516,>50k
8955,41517,<=50k
8956,41518,<=50k
8957,41519,<=50k
8958,41520,<=50k
8959,41521,<=50k
8960,41522,<=50k
8961,41523,<=50k
8962,41524,<=50k
8963,41525,<=50k
8964,41526,<=50k
8965,41527,<=50k
8966,41528,<=50k
8967,41529,>50k
8968,41530,<=50k
8969,41531,<=50k
8970,41532,<=50k
8971,41533,<=50k
8972,41534,<=50k
8973,41535,<=50k
8974,41536,<=50k
8975,41537,>50k
8976,41538,<=50k
8977,41539,<=50k
8978,41540,<=50k
8979,41541,<=50k
8980,41542,<=50k
8981,41543,<=50k
8982,41544,>50k
8983,41545,<=50k
8984,41546,<=50k
8985,41547,<=50k
8986,41548,<=50k
8987,41549,<=50k
8988,41550,<=50k
8989,41551,<=50k
8990,41552,<=50k
8991,41553,<=50k
8992,41554,<=50k
8993,41555,<=50k
8994,41556,<=50k
8995,41557,>50k
8996,41558,<=50k
8997,41559,<=50k
8998,41560,<=50k
8999,41561,<=50k
9000,41562,<=50k
9001,41563,<=50k
9002,41564,<=50k
9003,41565,<=50k
9004,41566,<=50k
9005,41567,<=50k
9006,41568,>50k
9007,41569,<=50k
9008,41570,<=50k
9009,41571,>50k
9010,41572,<=50k
9011,41573,<=50k
9012,41574,<=50k
9013,41575,<=50k
9014,41576,<=50k
9015,41577,<=50k
9016,41578,<=50k
9017,41579,<=50k
9018,41580,>50k
9019,41581,<=50k
9020,41582,<=50k
9021,41583,<=50k
9022,41584,<=50k
9023,41585,<=50k
9024,41586,<=50k
9025,41587,<=50k
9026,41588,<=50k
9027,41589,<=50k
9028,41590,<=50k
9029,41591,<=50k
9030,41592,<=50k
9031,41593,<=50k
9032,41594,<=50k
9033,41595,<=50k
9034,41596,<=50k
9035,41597,<=50k
9036,41598,<=50k
9037,41599,<=50k
9038,41600,>50k
9039,41601,<=50k
9040,41602,<=50k
9041,41603,<=50k
9042,41604,<=50k
9043,41605,<=50k
9044,41606,<=50k
9045,41607,<=50k
9046,41608,<=50k
9047,41609,<=50k
9048,41610,<=50k
9049,41611,<=50k
9050,41612,<=50k
9051,41613,<=50k
9052,41614,<=50k
9053,41615,<=50k
9054,41616,<=50k
9055,41617,<=50k
9056,41618,<=50k
9057,41619,<=50k
9058,41620,<=50k
9059,41621,<=50k
9060,41622,<=50k
9061,41623,<=50k
9062,41624,<=50k
9063,41625,<=50k
9064,41626,<=50k
9065,41627,<=50k
9066,41628,<=50k
9067,41629,<=50k
9068,41630,<=50k
9069,41631,<=50k
9070,41632,<=50k
9071,41633,<=50k
9072,41634,>50k
9073,41635,<=50k
9074,41636,<=50k
9075,41637,<=50k
9076,41638,<=50k
9077,41639,<=50k
9078,41640,>50k
9079,41641,<=50k
9080,41642,<=50k
9081,41643,<=50k
9082,41644,<=50k
9083,41645,<=50k
9084,41646,<=50k
9085,41647,>50k
9086,41648,<=50k
9087,41649,>50k
9088,41650,>50k
9089,41651,<=50k
9090,41652,<=50k
9091,41653,<=50k
9092,41654,<=50k
9093,41655,<=50k
9094,41656,<=50k
9095,41657,<=50k
9096,41658,<=50k
9097,41659,<=50k
9098,41660,>50k
9099,41661,>50k
9100,41662,<=50k
9101,41663,<=50k
9102,41664,<=50k
9103,41665,<=50k
9104,41666,<=50k
9105,41667,<=50k
9106,41668,<=50k
9107,41669,<=50k
9108,41670,<=50k
9109,41671,<=50k
9110,41672,<=50k
9111,41673,<=50k
9112,41674,>50k
9113,41675,<=50k
9114,41676,<=50k
9115,41677,<=50k
9116,41678,<=50k
9117,41679,<=50k
9118,41680,<=50k
9119,41681,<=50k
9120,41682,<=50k
9121,41683,<=50k
9122,41684,<=50k
9123,41685,<=50k
9124,41686,<=50k
9125,41687,<=50k
9126,41688,<=50k
9127,41689,<=50k
9128,41690,<=50k
9129,41691,<=50k
9130,41692,<=50k
9131,41693,>50k
9132,41694,<=50k
9133,41695,<=50k
9134,41696,<=50k
9135,41697,<=50k
9136,41698,>50k
9137,41699,<=50k
9138,41700,<=50k
9139,41701,<=50k
9140,41702,<=50k
9141,41703,<=50k
9142,41704,<=50k
9143,41705,<=50k
9144,41706,<=50k
9145,41707,<=50k
9146,41708,<=50k
9147,41709,>50k
9148,41710,<=50k
9149,41711,<=50k
9150,41712,<=50k
9151,41713,<=50k
9152,41714,<=50k
9153,41715,<=50k
9154,41716,<=50k
9155,41717,>50k
9156,41718,<=50k
9157,41719,<=50k
9158,41720,<=50k
9159,41721,>50k
9160,41722,<=50k
9161,41723,<=50k
9162,41724,<=50k
9163,41725,<=50k
9164,41726,<=50k
9165,41727,<=50k
9166,41728,<=50k
9167,41729,<=50k
9168,41730,<=50k
9169,41731,<=50k
9170,41732,>50k
9171,41733,<=50k
9172,41734,<=50k
9173,41735,<=50k
9174,41736,<=50k
9175,41737,<=50k
9176,41738,<=50k
9177,41739,<=50k
9178,41740,<=50k
9179,41741,<=50k
9180,41742,<=50k
9181,41743,<=50k
9182,41744,<=50k
9183,41745,<=50k
9184,41746,<=50k
9185,41747,<=50k
9186,41748,<=50k
9187,41749,<=50k
9188,41750,>50k
9189,41751,<=50k
9190,41752,<=50k
9191,41753,<=50k
9192,41754,<=50k
9193,41755,<=50k
9194,41756,>50k
9195,41757,<=50k
9196,41758,<=50k
9197,41759,<=50k
9198,41760,<=50k
9199,41761,<=50k
9200,41762,<=50k
9201,41763,<=50k
9202,41764,<=50k
9203,41765,<=50k
9204,41766,<=50k
9205,41767,<=50k
9206,41768,<=50k
9207,41769,<=50k
9208,41770,>50k
9209,41771,<=50k
9210,41772,<=50k
9211,41773,<=50k
9212,41774,<=50k
9213,41775,<=50k
9214,41776,<=50k
9215,41777,<=50k
9216,41778,<=50k
9217,41779,<=50k
9218,41780,<=50k
9219,41781,<=50k
9220,41782,<=50k
9221,41783,<=50k
9222,41784,<=50k
9223,41785,<=50k
9224,41786,<=50k
9225,41787,<=50k
9226,41788,<=50k
9227,41789,<=50k
9228,41790,<=50k
9229,41791,<=50k
9230,41792,<=50k
9231,41793,<=50k
9232,41794,<=50k
9233,41795,<=50k
9234,41796,<=50k
9235,41797,<=50k
9236,41798,<=50k
9237,41799,<=50k
9238,41800,<=50k
9239,41801,<=50k
9240,41802,<=50k
9241,41803,<=50k
9242,41804,<=50k
9243,41805,<=50k
9244,41806,<=50k
9245,41807,<=50k
9246,41808,<=50k
9247,41809,<=50k
9248,41810,<=50k
9249,41811,<=50k
9250,41812,<=50k
9251,41813,<=50k
9252,41814,<=50k
9253,41815,<=50k
9254,41816,<=50k
9255,41817,<=50k
9256,41818,<=50k
9257,41819,<=50k
9258,41820,<=50k
9259,41821,>50k
9260,41822,<=50k
9261,41823,<=50k
9262,41824,<=50k
9263,41825,<=50k
9264,41826,<=50k
9265,41827,<=50k
9266,41828,<=50k
9267,41829,<=50k
9268,41830,<=50k
9269,41831,<=50k
9270,41832,<=50k
9271,41833,<=50k
9272,41834,<=50k
9273,41835,<=50k
9274,41836,<=50k
9275,41837,<=50k
9276,41838,<=50k
9277,41839,>50k
9278,41840,<=50k
9279,41841,>50k
9280,41842,<=50k
9281,41843,<=50k
9282,41844,<=50k
9283,41845,<=50k
9284,41846,<=50k
9285,41847,<=50k
9286,41848,<=50k
9287,41849,<=50k
9288,41850,<=50k
9289,41851,<=50k
9290,41852,<=50k
9291,41853,<=50k
9292,41854,<=50k
9293,41855,<=50k
9294,41856,<=50k
9295,41857,<=50k
9296,41858,<=50k
9297,41859,<=50k
9298,41860,>50k
9299,41861,>50k
9300,41862,<=50k
9301,41863,<=50k
9302,41864,<=50k
9303,41865,<=50k
9304,41866,<=50k
9305,41867,<=50k
9306,41868,<=50k
9307,41869,>50k
9308,41870,<=50k
9309,41871,<=50k
9310,41872,<=50k
9311,41873,<=50k
9312,41874,<=50k
9313,41875,<=50k
9314,41876,<=50k
9315,41877,<=50k
9316,41878,<=50k
9317,41879,<=50k
9318,41880,<=50k
9319,41881,<=50k
9320,41882,<=50k
9321,41883,<=50k
9322,41884,<=50k
9323,41885,<=50k
9324,41886,<=50k
9325,41887,<=50k
9326,41888,<=50k
9327,41889,<=50k
9328,41890,<=50k
9329,41891,<=50k
9330,41892,>50k
9331,41893,<=50k
9332,41894,<=50k
9333,41895,<=50k
9334,41896,>50k
9335,41897,>50k
9336,41898,<=50k
9337,41899,<=50k
9338,41900,<=50k
9339,41901,<=50k
9340,41902,<=50k
9341,41903,<=50k
9342,41904,<=50k
9343,41905,<=50k
9344,41906,<=50k
9345,41907,<=50k
9346,41908,<=50k
9347,41909,<=50k
9348,41910,<=50k
9349,41911,<=50k
9350,41912,<=50k
9351,41913,<=50k
9352,41914,<=50k
9353,41915,>50k
9354,41916,<=50k
9355,41917,>50k
9356,41918,<=50k
9357,41919,<=50k
9358,41920,<=50k
9359,41921,<=50k
9360,41922,<=50k
9361,41923,<=50k
9362,41924,<=50k
9363,41925,<=50k
9364,41926,<=50k
9365,41927,<=50k
9366,41928,<=50k
9367,41929,<=50k
9368,41930,<=50k
9369,41931,<=50k
9370,41932,<=50k
9371,41933,<=50k
9372,41934,<=50k
9373,41935,<=50k
9374,41936,<=50k
9375,41937,<=50k
9376,41938,<=50k
9377,41939,>50k
9378,41940,<=50k
9379,41941,<=50k
9380,41942,<=50k
9381,41943,<=50k
9382,41944,<=50k
9383,41945,<=50k
9384,41946,<=50k
9385,41947,<=50k
9386,41948,<=50k
9387,41949,<=50k
9388,41950,<=50k
9389,41951,<=50k
9390,41952,<=50k
9391,41953,<=50k
9392,41954,<=50k
9393,41955,<=50k
9394,41956,<=50k
9395,41957,<=50k
9396,41958,<=50k
9397,41959,>50k
9398,41960,<=50k
9399,41961,<=50k
9400,41962,<=50k
9401,41963,<=50k
9402,41964,<=50k
9403,41965,<=50k
9404,41966,<=50k
9405,41967,<=50k
9406,41968,<=50k
9407,41969,<=50k
9408,41970,<=50k
9409,41971,<=50k
9410,41972,<=50k
9411,41973,<=50k
9412,41974,>50k
9413,41975,<=50k
9414,41976,<=50k
9415,41977,<=50k
9416,41978,<=50k
9417,41979,>50k
9418,41980,<=50k
9419,41981,<=50k
9420,41982,<=50k
9421,41983,>50k
9422,41984,<=50k
9423,41985,<=50k
9424,41986,<=50k
9425,41987,<=50k
9426,41988,<=50k
9427,41989,<=50k
9428,41990,<=50k
9429,41991,<=50k
9430,41992,<=50k
9431,41993,<=50k
9432,41994,<=50k
9433,41995,<=50k
9434,41996,<=50k
9435,41997,>50k
9436,41998,<=50k
9437,41999,<=50k
9438,42000,<=50k
9439,42001,<=50k
9440,42002,>50k
9441,42003,<=50k
9442,42004,>50k
9443,42005,<=50k
9444,42006,<=50k
9445,42007,<=50k
9446,42008,<=50k
9447,42009,<=50k
9448,42010,<=50k
9449,42011,<=50k
9450,42012,<=50k
9451,42013,<=50k
9452,42014,<=50k
9453,42015,<=50k
9454,42016,<=50k
9455,42017,<=50k
9456,42018,<=50k
9457,42019,<=50k
9458,42020,<=50k
9459,42021,<=50k
9460,42022,<=50k
9461,42023,<=50k
9462,42024,>50k
9463,42025,<=50k
9464,42026,<=50k
9465,42027,<=50k
9466,42028,<=50k
9467,42029,<=50k
9468,42030,<=50k
9469,42031,<=50k
9470,42032,<=50k
9471,42033,<=50k
9472,42034,<=50k
9473,42035,>50k
9474,42036,<=50k
9475,42037,<=50k
9476,42038,<=50k
9477,42039,<=50k
9478,42040,<=50k
9479,42041,<=50k
9480,42042,<=50k
9481,42043,<=50k
9482,42044,<=50k
9483,42045,<=50k
9484,42046,<=50k
9485,42047,<=50k
9486,42048,<=50k
9487,42049,<=50k
9488,42050,<=50k
9489,42051,<=50k
9490,42052,<=50k
9491,42053,<=50k
9492,42054,<=50k
9493,42055,<=50k
9494,42056,<=50k
9495,42057,<=50k
9496,42058,>50k
9497,42059,<=50k
9498,42060,<=50k
9499,42061,<=50k
9500,42062,<=50k
9501,42063,<=50k
9502,42064,<=50k
9503,42065,<=50k
9504,42066,<=50k
9505,42067,>50k
9506,42068,<=50k
9507,42069,<=50k
9508,42070,<=50k
9509,42071,<=50k
9510,42072,<=50k
9511,42073,<=50k
9512,42074,>50k
9513,42075,<=50k
9514,42076,<=50k
9515,42077,<=50k
9516,42078,<=50k
9517,42079,<=50k
9518,42080,>50k
9519,42081,>50k
9520,42082,<=50k
9521,42083,<=50k
9522,42084,<=50k
9523,42085,<=50k
9524,42086,<=50k
9525,42087,>50k
9526,42088,<=50k
9527,42089,<=50k
9528,42090,<=50k
9529,42091,<=50k
9530,42092,<=50k
9531,42093,<=50k
9532,42094,<=50k
9533,42095,<=50k
9534,42096,<=50k
9535,42097,<=50k
9536,42098,<=50k
9537,42099,<=50k
9538,42100,<=50k
9539,42101,<=50k
9540,42102,>50k
9541,42103,<=50k
9542,42104,<=50k
9543,42105,<=50k
9544,42106,>50k
9545,42107,<=50k
9546,42108,<=50k
9547,42109,<=50k
9548,42110,<=50k
9549,42111,<=50k
9550,42112,<=50k
9551,42113,<=50k
9552,42114,<=50k
9553,42115,<=50k
9554,42116,<=50k
9555,42117,<=50k
9556,42118,<=50k
9557,42119,<=50k
9558,42120,<=50k
9559,42121,<=50k
9560,42122,<=50k
9561,42123,<=50k
9562,42124,>50k
9563,42125,<=50k
9564,42126,<=50k
9565,42127,>50k
9566,42128,>50k
9567,42129,<=50k
9568,42130,>50k
9569,42131,<=50k
9570,42132,<=50k
9571,42133,<=50k
9572,42134,>50k
9573,42135,<=50k
9574,42136,>50k
9575,42137,<=50k
9576,42138,<=50k
9577,42139,<=50k
9578,42140,<=50k
9579,42141,<=50k
9580,42142,<=50k
9581,42143,<=50k
9582,42144,<=50k
9583,42145,<=50k
9584,42146,<=50k
9585,42147,<=50k
9586,42148,<=50k
9587,42149,<=50k
9588,42150,<=50k
9589,42151,<=50k
9590,42152,<=50k
9591,42153,<=50k
9592,42154,<=50k
9593,42155,<=50k
9594,42156,<=50k
9595,42157,<=50k
9596,42158,<=50k
9597,42159,<=50k
9598,42160,<=50k
9599,42161,<=50k
9600,42162,<=50k
9601,42163,<=50k
9602,42164,<=50k
9603,42165,>50k
9604,42166,<=50k
9605,42167,<=50k
9606,42168,<=50k
9607,42169,<=50k
9608,42170,<=50k
9609,42171,<=50k
9610,42172,<=50k
9611,42173,<=50k
9612,42174,<=50k
9613,42175,>50k
9614,42176,<=50k
9615,42177,>50k
9616,42178,<=50k
9617,42179,<=50k
9618,42180,<=50k
9619,42181,<=50k
9620,42182,<=50k
9621,42183,<=50k
9622,42184,<=50k
9623,42185,<=50k
9624,42186,<=50k
9625,42187,<=50k
9626,42188,<=50k
9627,42189,<=50k
9628,42190,<=50k
